X,M
69577,20213
69578,20165
69579,20116
69580,20066
69581,20017
69582,19967
69583,19916
69584,19865
69585,19814
69586,19763
69587,19711
69588,19658
69589,19606
69590,19553
69591,19500
69592,19446
69593,19392
69594,19338
69595,19283
69596,19228
69597,19172
69598,19116
69599,19060
69600,19004
69601,18947
69602,18890
69603,18832
69604,18774
69605,18716
69606,18658
69607,18599
69608,18540
69609,18480
69610,18420
69611,18360
69612,18299
69613,18238
69614,18177
69615,18115
69616,18054
69617,17991
69618,17929
69619,17866
69620,17803
69621,17739
69622,17675
69623,17611
69624,17546
69625,17482
69626,17416
69627,17351
69628,17285
69629,17219
69630,17153
69631,17086
69632,17019
69633,16952
69634,16884
69635,16816
69636,16748
69637,16679
69638,16610
69639,16541
69640,16471
69641,16402
69642,16331
69643,16261
69644,16190
69645,16119
69646,16048
69647,15976
69648,15905
69649,15832
69650,15760
69651,15687
69652,15614
69653,15541
69654,15467
69655,15393
69656,15319
69657,15245
69658,15170
69659,15095
69660,15020
69661,14944
69662,14868
69663,14792
69664,14716
69665,14639
69666,14562
69667,14485
69668,14408
69669,14330
69670,14252
69671,14174
69672,14096
69673,14017
69674,13938
69675,13859
69676,13779
69677,13699
69678,13619
69679,13539
69680,13459
69681,13378
69682,13297
69683,13216
69684,13134
69685,13052
69686,12970
69687,12888
69688,12806
69689,12723
69690,12640
69691,12557
69692,12474
69693,12390
69694,12307
69695,12222
69696,12138
69697,12054
69698,11969
69699,11884
69700,11799
69701,11714
69702,11628
69703,11542
69704,11456
69705,11370
69706,11284
69707,11197
69708,11110
69709,11023
69710,10936
69711,10849
69712,10761
69713,10673
69714,10585
69715,10497
69716,10409
69717,10320
69718,10231
69719,10142
69720,10053
69721,9964
69722,9875
69723,9785
69724,9695
69725,9605
69726,9515
69727,9424
69728,9334
69729,9243
69730,9152
69731,9061
69732,8970
69733,8878
69734,8787
69735,8695
69736,8603
69737,8511
69738,8419
69739,8327
69740,8234
69741,8142
69742,8049
69743,7956
69744,7863
69745,7769
69746,7676
69747,7583
69748,7489
69749,7395
69750,7301
69751,7207
69752,7113
69753,7019
69754,6924
69755,6830
69756,6735
69757,6640
69758,6545
69759,6450
69760,6355
69761,6260
69762,6164
69763,6069
69764,5973
69765,5877
69766,5781
69767,5686
69768,5589
69769,5493
69770,5397
69771,5301
69772,5204
69773,5108
69774,5011
69775,4914
69776,4817
69777,4721
69778,4624
69779,4526
69780,4429
69781,4332
69782,4235
69783,4137
69784,4040
69785,3942
69786,3845
69787,3747
69788,3649
69789,3551
69790,3453
69791,3355
69792,3257
69793,3159
69794,3061
69795,2963
69796,2865
69797,2766
69798,2668
69799,2570
69800,2471
69801,2373
69802,2274
69803,2176
69804,2077
69805,1978
69806,1880
69807,1781
69808,1682
69809,1583
69810,1485
69811,1386
69812,1287
69813,1188
69814,1089
69815,990
69816,891
69817,792
69818,693
69819,594
69820,495
69821,396
69822,297
69823,198
69824,99
69825,0
69826,-99
69827,-198
69828,-297
69829,-396
69830,-495
69831,-594
69832,-693
69833,-792
69834,-891
69835,-990
69836,-1089
69837,-1188
69838,-1287
69839,-1386
69840,-1485
69841,-1583
69842,-1682
69843,-1781
69844,-1880
69845,-1978
69846,-2077
69847,-2176
69848,-2274
69849,-2373
69850,-2471
69851,-2570
69852,-2668
69853,-2766
69854,-2865
69855,-2963
69856,-3061
69857,-3159
69858,-3257
69859,-3355
69860,-3453
69861,-3551
69862,-3649
69863,-3747
69864,-3845
69865,-3942
69866,-4040
69867,-4137
69868,-4235
69869,-4332
69870,-4429
69871,-4526
69872,-4624
69873,-4721
69874,-4817
69875,-4914
69876,-5011
69877,-5108
69878,-5204
69879,-5301
69880,-5397
69881,-5493
69882,-5589
69883,-5686
69884,-5781
69885,-5877
69886,-5973
69887,-6069
69888,-6164
69889,-6260
69890,-6355
69891,-6450
69892,-6545
69893,-6640
69894,-6735
69895,-6830
69896,-6924
69897,-7019
69898,-7113
69899,-7207
69900,-7301
69901,-7395
69902,-7489
69903,-7583
69904,-7676
69905,-7769
69906,-7863
69907,-7956
69908,-8049
69909,-8142
69910,-8234
69911,-8327
69912,-8419
69913,-8511
69914,-8603
69915,-8695
69916,-8787
69917,-8878
69918,-8970
69919,-9061
69920,-9152
69921,-9243
69922,-9334
69923,-9424
69924,-9515
69925,-9605
69926,-9695
69927,-9785
69928,-9875
69929,-9964
69930,-10053
69931,-10142
69932,-10231
69933,-10320
69934,-10409
69935,-10497
69936,-10585
69937,-10673
69938,-10761
69939,-10849
69940,-10936
69941,-11023
69942,-11110
69943,-11197
69944,-11284
69945,-11370
69946,-11456
69947,-11542
69948,-11628
69949,-11714
69950,-11799
69951,-11884
69952,-11969
69953,-12054
69954,-12138
69955,-12222
69956,-12307
69957,-12390
69958,-12474
69959,-12557
69960,-12640
69961,-12723
69962,-12806
69963,-12888
69964,-12970
69965,-13052
69966,-13134
69967,-13216
69968,-13297
69969,-13378
69970,-13459
69971,-13539
69972,-13619
69973,-13699
69974,-13779
69975,-13859
69976,-13938
69977,-14017
69978,-14096
69979,-14174
69980,-14252
69981,-14330
69982,-14408
69983,-14485
69984,-14562
69985,-14639
69986,-14716
69987,-14792
69988,-14868
69989,-14944
69990,-15020
69991,-15095
69992,-15170
69993,-15245
69994,-15319
69995,-15393
69996,-15467
69997,-15541
69998,-15614
69999,-15687
70000,-15760
70001,-15832
70002,-15905
70003,-15976
70004,-16048
70005,-16119
70006,-16190
70007,-16261
70008,-16331
70009,-16402
70010,-16471
70011,-16541
70012,-16610
70013,-16679
70014,-16748
70015,-16816
70016,-16884
70017,-16952
70018,-17019
70019,-17086
70020,-17153
70021,-17219
70022,-17285
70023,-17351
70024,-17416
70025,-17482
70026,-17546
70027,-17611
70028,-17675
70029,-17739
70030,-17803
70031,-17866
70032,-17929
70033,-17991
70034,-18054
70035,-18115
70036,-18177
70037,-18238
70038,-18299
70039,-18360
70040,-18420
70041,-18480
70042,-18540
70043,-18599
70044,-18658
70045,-18716
70046,-18774
70047,-18832
70048,-18890
70049,-18947
70050,-19004
70051,-19060
70052,-19116
70053,-19172
70054,-19228
70055,-19283
70056,-19338
70057,-19392
70058,-19446
70059,-19500
70060,-19553
70061,-19606
70062,-19658
70063,-19711
70064,-19763
70065,-19814
70066,-19865
70067,-19916
70068,-19967
70069,-20017
70070,-20066
70071,-20116
70072,-20165
70073,-20213
70074,-20261
70075,-20309
70076,-20357
70077,-20404
70078,-20451
70079,-20497
70080,-20543
70081,-20589
70082,-20634
70083,-20679
70084,-20723
70085,-20767
70086,-20811
70087,-20854
70088,-20897
70089,-20940
70090,-20982
70091,-21024
70092,-21065
70093,-21107
70094,-21147
70095,-21187
70096,-21227
70097,-21267
70098,-21306
70099,-21345
70100,-21383
70101,-21421
70102,-21459
70103,-21496
70104,-21532
70105,-21569
70106,-21605
70107,-21640
70108,-21676
70109,-21710
70110,-21745
70111,-21779
70112,-21812
70113,-21846
70114,-21878
70115,-21911
70116,-21943
70117,-21975
70118,-22006
70119,-22037
70120,-22067
70121,-22097
70122,-22127
70123,-22156
70124,-22184
70125,-22213
70126,-22241
70127,-22268
70128,-22296
70129,-22322
70130,-22349
70131,-22375
70132,-22400
70133,-22425
70134,-22450
70135,-22474
70136,-22498
70137,-22522
70138,-22545
70139,-22567
70140,-22590
70141,-22611
70142,-22633
70143,-22654
70144,-22674
70145,-22695
70146,-22714
70147,-22734
70148,-22753
70149,-22771
70150,-22789
70151,-22807
70152,-22824
70153,-22841
70154,-22858
70155,-22874
70156,-22889
70157,-22904
70158,-22919
70159,-22933
70160,-22947
70161,-22961
70162,-22974
70163,-22987
70164,-22999
70165,-23011
70166,-23022
70167,-23033
70168,-23044
70169,-23054
70170,-23063
70171,-23073
70172,-23082
70173,-23090
70174,-23098
70175,-23106
70176,-23113
70177,-23120
70178,-23126
70179,-23132
70180,-23138
70181,-23143
70182,-23147
70183,-23151
70184,-23155
70185,-23159
70186,-23162
70187,-23164
70188,-23166
70189,-23168
70190,-23169
70191,-23170
70192,-23171
70193,-23171
70194,-23170
70195,-23169
70196,-23168
70197,-23166
70198,-23164
70199,-23162
70200,-23159
70201,-23155
70202,-23151
70203,-23147
70204,-23143
70205,-23138
70206,-23132
70207,-23126
70208,-23120
70209,-23113
70210,-23106
70211,-23098
70212,-23090
70213,-23082
70214,-23073
70215,-23063
70216,-23054
70217,-23044
70218,-23033
70219,-23022
70220,-23011
70221,-22999
70222,-22987
70223,-22974
70224,-22961
70225,-22947
70226,-22933
70227,-22919
70228,-22904
70229,-22889
70230,-22874
70231,-22858
70232,-22841
70233,-22824
70234,-22807
70235,-22789
70236,-22771
70237,-22753
70238,-22734
70239,-22714
70240,-22695
70241,-22674
70242,-22654
70243,-22633
70244,-22611
70245,-22590
70246,-22567
70247,-22545
70248,-22522
70249,-22498
70250,-22474
70251,-22450
70252,-22425
70253,-22400
70254,-22375
70255,-22349
70256,-22322
70257,-22296
70258,-22268
70259,-22241
70260,-22213
70261,-22184
70262,-22156
70263,-22127
70264,-22097
70265,-22067
70266,-22037
70267,-22006
70268,-21975
70269,-21943
70270,-21911
70271,-21878
70272,-21846
70273,-21812
70274,-21779
70275,-21745
70276,-21710
70277,-21676
70278,-21640
70279,-21605
70280,-21569
70281,-21532
70282,-21496
70283,-21459
70284,-21421
70285,-21383
70286,-21345
70287,-21306
70288,-21267
70289,-21227
70290,-21187
70291,-21147
70292,-21107
70293,-21065
70294,-21024
70295,-20982
70296,-20940
70297,-20897
70298,-20854
70299,-20811
70300,-20767
70301,-20723
70302,-20679
70303,-20634
70304,-20589
70305,-20543
70306,-20497
70307,-20451
70308,-20404
70309,-20357
70310,-20309
70311,-20261
70312,-20213
70313,-20165
70314,-20116
70315,-20066
70316,-20017
70317,-19967
70318,-19916
70319,-19865
70320,-19814
70321,-19763
70322,-19711
70323,-19658
70324,-19606
70325,-19553
70326,-19500
70327,-19446
70328,-19392
70329,-19338
70330,-19283
70331,-19228
70332,-19172
70333,-19116
70334,-19060
70335,-19004
70336,-18947
70337,-18890
70338,-18832
70339,-18774
70340,-18716
70341,-18658
70342,-18599
70343,-18540
70344,-18480
70345,-18420
70346,-18360
70347,-18299
70348,-18238
70349,-18177
70350,-18115
70351,-18054
70352,-17991
70353,-17929
70354,-17866
70355,-17803
70356,-17739
70357,-17675
70358,-17611
70359,-17546
70360,-17482
70361,-17416
70362,-17351
70363,-17285
70364,-17219
70365,-17153
70366,-17086
70367,-17019
70368,-16952
70369,-16884
70370,-16816
70371,-16748
70372,-16679
70373,-16610
70374,-16541
70375,-16471
70376,-16402
70377,-16331
70378,-16261
70379,-16190
70380,-16119
70381,-16048
70382,-15976
70383,-15905
70384,-15832
70385,-15760
70386,-15687
70387,-15614
70388,-15541
70389,-15467
70390,-15393
70391,-15319
70392,-15245
70393,-15170
70394,-15095
70395,-15020
70396,-14944
70397,-14868
70398,-14792
70399,-14716
70400,-14639
70401,-14562
70402,-14485
70403,-14408
70404,-14330
70405,-14252
70406,-14174
70407,-14096
70408,-14017
70409,-13938
70410,-13859
70411,-13779
70412,-13699
70413,-13619
70414,-13539
70415,-13459
70416,-13378
70417,-13297
70418,-13216
70419,-13134
70420,-13052
70421,-12970
70422,-12888
70423,-12806
70424,-12723
70425,-12640
70426,-12557
70427,-12474
70428,-12390
70429,-12307
70430,-12222
70431,-12138
70432,-12054
70433,-11969
70434,-11884
70435,-11799
70436,-11714
70437,-11628
70438,-11542
70439,-11456
70440,-11370
70441,-11284
70442,-11197
70443,-11110
70444,-11023
70445,-10936
70446,-10849
70447,-10761
70448,-10673
70449,-10585
70450,-10497
70451,-10409
70452,-10320
70453,-10231
70454,-10142
70455,-10053
70456,-9964
70457,-9875
70458,-9785
70459,-9695
70460,-9605
70461,-9515
70462,-9424
70463,-9334
70464,-9243
70465,-9152
70466,-9061
70467,-8970
70468,-8878
70469,-8787
70470,-8695
70471,-8603
70472,-8511
70473,-8419
70474,-8327
70475,-8234
70476,-8142
70477,-8049
70478,-7956
70479,-7863
70480,-7769
70481,-7676
70482,-7583
70483,-7489
70484,-7395
70485,-7301
70486,-7207
70487,-7113
70488,-7019
70489,-6924
70490,-6830
70491,-6735
70492,-6640
70493,-6545
70494,-6450
70495,-6355
70496,-6260
70497,-6164
70498,-6069
70499,-5973
70500,-5877
70501,-5781
70502,-5686
70503,-5589
70504,-5493
70505,-5397
70506,-5301
70507,-5204
70508,-5108
70509,-5011
70510,-4914
70511,-4817
70512,-4721
70513,-4624
70514,-4526
70515,-4429
70516,-4332
70517,-4235
70518,-4137
70519,-4040
70520,-3942
70521,-3845
70522,-3747
70523,-3649
70524,-3551
70525,-3453
70526,-3355
70527,-3257
70528,-3159
70529,-3061
70530,-2963
70531,-2865
70532,-2766
70533,-2668
70534,-2570
70535,-2471
70536,-2373
70537,-2274
70538,-2176
70539,-2077
70540,-1978
70541,-1880
70542,-1781
70543,-1682
70544,-1583
70545,-1485
70546,-1386
70547,-1287
70548,-1188
70549,-1089
70550,-990
70551,-891
70552,-792
70553,-693
70554,-594
70555,-495
70556,-396
70557,-297
70558,-198
70559,-99
70560,0
70561,99
70562,198
70563,297
70564,396
70565,495
70566,594
70567,693
70568,792
70569,891
70570,990
70571,1089
70572,1188
70573,1287
70574,1386
70575,1485
70576,1583
70577,1682
70578,1781
70579,1880
70580,1978
70581,2077
70582,2176
70583,2274
70584,2373
70585,2471
70586,2570
70587,2668
70588,2766
70589,2865
70590,2963
70591,3061
70592,3159
70593,3257
70594,3355
70595,3453
70596,3551
70597,3649
70598,3747
70599,3845
70600,3942
70601,4040
70602,4137
70603,4235
70604,4332
70605,4429
70606,4526
70607,4624
70608,4721
70609,4817
70610,4914
70611,5011
70612,5108
70613,5204
70614,5301
70615,5397
70616,5493
70617,5589
70618,5686
70619,5781
70620,5877
70621,5973
70622,6069
70623,6164
70624,6260
70625,6355
70626,6450
70627,6545
70628,6640
70629,6735
70630,6830
70631,6924
70632,7019
70633,7113
70634,7207
70635,7301
70636,7395
70637,7489
70638,7583
70639,7676
70640,7769
70641,7863
70642,7956
70643,8049
70644,8142
70645,8234
70646,8327
70647,8419
70648,8511
70649,8603
70650,8695
70651,8787
70652,8878
70653,8970
70654,9061
70655,9152
70656,9243
70657,9334
70658,9424
70659,9515
70660,9605
70661,9695
70662,9785
70663,9875
70664,9964
70665,10053
70666,10142
70667,10231
70668,10320
70669,10409
70670,10497
70671,10585
70672,10673
70673,10761
70674,10849
70675,10936
70676,11023
70677,11110
70678,11197
70679,11284
70680,11370
70681,11456
70682,11542
70683,11628
70684,11714
70685,11799
70686,11884
70687,11969
70688,12054
70689,12138
70690,12222
70691,12307
70692,12390
70693,12474
70694,12557
70695,12640
70696,12723
70697,12806
70698,12888
70699,12970
70700,13052
70701,13134
70702,13216
70703,13297
70704,13378
70705,13459
70706,13539
70707,13619
70708,13699
70709,13779
70710,13859
70711,13938
70712,14017
70713,14096
70714,14174
70715,14252
70716,14330
70717,14408
70718,14485
70719,14562
70720,14639
70721,14716
70722,14792
70723,14868
70724,14944
70725,15020
70726,15095
70727,15170
70728,15245
70729,15319
70730,15393
70731,15467
70732,15541
70733,15614
70734,15687
70735,15760
70736,15832
70737,15905
70738,15976
70739,16048
70740,16119
70741,16190
70742,16261
70743,16331
70744,16402
70745,16471
70746,16541
70747,16610
70748,16679
70749,16748
70750,16816
70751,16884
70752,16952
70753,17019
70754,17086
70755,17153
70756,17219
70757,17285
70758,17351
70759,17416
70760,17482
70761,17546
70762,17611
70763,17675
70764,17739
70765,17803
70766,17866
70767,17929
70768,17991
70769,18054
70770,18115
70771,18177
70772,18238
70773,18299
70774,18360
70775,18420
70776,18480
70777,18540
70778,18599
70779,18658
70780,18716
70781,18774
70782,18832
70783,18890
70784,18947
70785,19004
70786,19060
70787,19116
70788,19172
70789,19228
70790,19283
70791,19338
70792,19392
70793,19446
70794,19500
70795,19553
70796,19606
70797,19658
70798,19711
70799,19763
70800,19814
70801,19865
70802,19916
70803,19967
70804,20017
70805,20066
70806,20116
70807,20165
70808,20213
70809,20261
70810,20309
70811,20357
70812,20404
70813,20451
70814,20497
70815,20543
70816,20589
70817,20634
70818,20679
70819,20723
70820,20767
70821,20811
70822,20854
70823,20897
70824,20940
70825,20982
70826,21024
70827,21065
70828,21107
70829,21147
70830,21187
70831,21227
70832,21267
70833,21306
70834,21345
70835,21383
70836,21421
70837,21459
70838,21496
70839,21532
70840,21569
70841,21605
70842,21640
70843,21676
70844,21710
70845,21745
70846,21779
70847,21812
70848,21846
70849,21878
70850,21911
70851,21943
70852,21975
70853,22006
70854,22037
70855,22067
70856,22097
70857,22127
70858,22156
70859,22184
70860,22213
70861,22241
70862,22268
70863,22296
70864,22322
70865,22349
70866,22375
70867,22400
70868,22425
70869,22450
70870,22474
70871,22498
70872,22522
70873,22545
70874,22567
70875,22590
70876,22611
70877,22633
70878,22654
70879,22674
70880,22695
70881,22714
70882,22734
70883,22753
70884,22771
70885,22789
70886,22807
70887,22824
70888,22841
70889,22858
70890,22874
70891,22889
70892,22904
70893,22919
70894,22933
70895,22947
70896,22961
70897,22974
70898,22987
70899,22999
70900,23011
70901,23022
70902,23033
70903,23044
70904,23054
70905,23063
70906,23073
70907,23082
70908,23090
70909,23098
70910,23106
70911,23113
70912,23120
70913,23126
70914,23132
70915,23138
70916,23143
70917,23147
70918,23151
70919,23155
70920,23159
70921,23162
70922,23164
70923,23166
70924,23168
70925,23169
70926,23170
70927,23171
70928,23171
70929,23170
70930,23169
70931,23168
70932,23166
70933,23164
70934,23162
70935,23159
70936,23155
70937,23151
70938,23147
70939,23143
70940,23138
70941,23132
70942,23126
70943,23120
70944,23113
70945,23106
70946,23098
70947,23090
70948,23082
70949,23073
70950,23063
70951,23054
70952,23044
70953,23033
70954,23022
70955,23011
70956,22999
70957,22987
70958,22974
70959,22961
70960,22947
70961,22933
70962,22919
70963,22904
70964,22889
70965,22874
70966,22858
70967,22841
70968,22824
70969,22807
70970,22789
70971,22771
70972,22753
70973,22734
70974,22714
70975,22695
70976,22674
70977,22654
70978,22633
70979,22611
70980,22590
70981,22567
70982,22545
70983,22522
70984,22498
70985,22474
70986,22450
70987,22425
70988,22400
70989,22375
70990,22349
70991,22322
70992,22296
70993,22268
70994,22241
70995,22213
70996,22184
70997,22156
70998,22127
70999,22097
71000,22067
71001,22037
71002,22006
71003,21975
71004,21943
71005,21911
71006,21878
71007,21846
71008,21812
71009,21779
71010,21745
71011,21710
71012,21676
71013,21640
71014,21605
71015,21569
71016,21532
71017,21496
71018,21459
71019,21421
71020,21383
71021,21345
71022,21306
71023,21267
71024,21227
71025,21187
71026,21147
71027,21107
71028,21065
71029,21024
71030,20982
71031,20940
71032,20897
71033,20854
71034,20811
71035,20767
71036,20723
71037,20679
71038,20634
71039,20589
71040,20543
71041,20497
71042,20451
71043,20404
71044,20357
71045,20309
71046,20261
71047,20213
71048,20165
71049,20116
71050,20066
71051,20017
71052,19967
71053,19916
71054,19865
71055,19814
71056,19763
71057,19711
71058,19658
71059,19606
71060,19553
71061,19500
71062,19446
71063,19392
71064,19338
71065,19283
71066,19228
71067,19172
71068,19116
71069,19060
71070,19004
71071,18947
71072,18890
71073,18832
71074,18774
71075,18716
71076,18658
71077,18599
71078,18540
71079,18480
71080,18420
71081,18360
71082,18299
71083,18238
71084,18177
71085,18115
71086,18054
71087,17991
71088,17929
71089,17866
71090,17803
71091,17739
71092,17675
71093,17611
71094,17546
71095,17482
71096,17416
71097,17351
71098,17285
71099,17219
71100,17153
71101,17086
71102,17019
71103,16952
71104,16884
71105,16816
71106,16748
71107,16679
71108,16610
71109,16541
71110,16471
71111,16402
71112,16331
71113,16261
71114,16190
71115,16119
71116,16048
71117,15976
71118,15905
71119,15832
71120,15760
71121,15687
71122,15614
71123,15541
71124,15467
71125,15393
71126,15319
71127,15245
71128,15170
71129,15095
71130,15020
71131,14944
71132,14868
71133,14792
71134,14716
71135,14639
71136,14562
71137,14485
71138,14408
71139,14330
71140,14252
71141,14174
71142,14096
71143,14017
71144,13938
71145,13859
71146,13779
71147,13699
71148,13619
71149,13539
71150,13459
71151,13378
71152,13297
71153,13216
71154,13134
71155,13052
71156,12970
71157,12888
71158,12806
71159,12723
71160,12640
71161,12557
71162,12474
71163,12390
71164,12307
71165,12222
71166,12138
71167,12054
71168,11969
71169,11884
71170,11799
71171,11714
71172,11628
71173,11542
71174,11456
71175,11370
71176,11284
71177,11197
71178,11110
71179,11023
71180,10936
71181,10849
71182,10761
71183,10673
71184,10585
71185,10497
71186,10409
71187,10320
71188,10231
71189,10142
71190,10053
71191,9964
71192,9875
71193,9785
71194,9695
71195,9605
71196,9515
71197,9424
71198,9334
71199,9243
71200,9152
71201,9061
71202,8970
71203,8878
71204,8787
71205,8695
71206,8603
71207,8511
71208,8419
71209,8327
71210,8234
71211,8142
71212,8049
71213,7956
71214,7863
71215,7769
71216,7676
71217,7583
71218,7489
71219,7395
71220,7301
71221,7207
71222,7113
71223,7019
71224,6924
71225,6830
71226,6735
71227,6640
71228,6545
71229,6450
71230,6355
71231,6260
71232,6164
71233,6069
71234,5973
71235,5877
71236,5781
71237,5686
71238,5589
71239,5493
71240,5397
71241,5301
71242,5204
71243,5108
71244,5011
71245,4914
71246,4817
71247,4721
71248,4624
71249,4526
71250,4429
71251,4332
71252,4235
71253,4137
71254,4040
71255,3942
71256,3845
71257,3747
71258,3649
71259,3551
71260,3453
71261,3355
71262,3257
71263,3159
71264,3061
71265,2963
71266,2865
71267,2766
71268,2668
71269,2570
71270,2471
71271,2373
71272,2274
71273,2176
71274,2077
71275,1978
71276,1880
71277,1781
71278,1682
71279,1583
71280,1485
71281,1386
71282,1287
71283,1188
71284,1089
71285,990
71286,891
71287,792
71288,693
71289,594
71290,495
71291,396
71292,297
71293,198
71294,99
71295,0
71296,-99
71297,-198
71298,-297
71299,-396
71300,-495
71301,-594
71302,-693
71303,-792
71304,-891
71305,-990
71306,-1089
71307,-1188
71308,-1287
71309,-1386
71310,-1485
71311,-1583
71312,-1682
71313,-1781
71314,-1880
71315,-1978
71316,-2077
71317,-2176
71318,-2274
71319,-2373
71320,-2471
71321,-2570
71322,-2668
71323,-2766
71324,-2865
71325,-2963
71326,-3061
71327,-3159
71328,-3257
71329,-3355
71330,-3453
71331,-3551
71332,-3649
71333,-3747
71334,-3845
71335,-3942
71336,-4040
71337,-4137
71338,-4235
71339,-4332
71340,-4429
71341,-4526
71342,-4624
71343,-4721
71344,-4817
71345,-4914
71346,-5011
71347,-5108
71348,-5204
71349,-5301
71350,-5397
71351,-5493
71352,-5589
71353,-5686
71354,-5781
71355,-5877
71356,-5973
71357,-6069
71358,-6164
71359,-6260
71360,-6355
71361,-6450
71362,-6545
71363,-6640
71364,-6735
71365,-6830
71366,-6924
71367,-7019
71368,-7113
71369,-7207
71370,-7301
71371,-7395
71372,-7489
71373,-7583
71374,-7676
71375,-7769
71376,-7863
71377,-7956
71378,-8049
71379,-8142
71380,-8234
71381,-8327
71382,-8419
71383,-8511
71384,-8603
71385,-8695
71386,-8787
71387,-8878
71388,-8970
71389,-9061
71390,-9152
71391,-9243
71392,-9334
71393,-9424
71394,-9515
71395,-9605
71396,-9695
71397,-9785
71398,-9875
71399,-9964
71400,-10053
71401,-10142
71402,-10231
71403,-10320
71404,-10409
71405,-10497
71406,-10585
71407,-10673
71408,-10761
71409,-10849
71410,-10936
71411,-11023
71412,-11110
71413,-11197
71414,-11284
71415,-11370
71416,-11456
71417,-11542
71418,-11628
71419,-11714
71420,-11799
71421,-11884
71422,-11969
71423,-12054
71424,-12138
71425,-12222
71426,-12307
71427,-12390
71428,-12474
71429,-12557
71430,-12640
71431,-12723
71432,-12806
71433,-12888
71434,-12970
71435,-13052
71436,-13134
71437,-13216
71438,-13297
71439,-13378
71440,-13459
71441,-13539
71442,-13619
71443,-13699
71444,-13779
71445,-13859
71446,-13938
71447,-14017
71448,-14096
71449,-14174
71450,-14252
71451,-14330
71452,-14408
71453,-14485
71454,-14562
71455,-14639
71456,-14716
71457,-14792
71458,-14868
71459,-14944
71460,-15020
71461,-15095
71462,-15170
71463,-15245
71464,-15319
71465,-15393
71466,-15467
71467,-15541
71468,-15614
71469,-15687
71470,-15760
71471,-15832
71472,-15905
71473,-15976
71474,-16048
71475,-16119
71476,-16190
71477,-16261
71478,-16331
71479,-16402
71480,-16471
71481,-16541
71482,-16610
71483,-16679
71484,-16748
71485,-16816
71486,-16884
71487,-16952
71488,-17019
71489,-17086
71490,-17153
71491,-17219
71492,-17285
71493,-17351
71494,-17416
71495,-17482
71496,-17546
71497,-17611
71498,-17675
71499,-17739
71500,-17803
71501,-17866
71502,-17929
71503,-17991
71504,-18054
71505,-18115
71506,-18177
71507,-18238
71508,-18299
71509,-18360
71510,-18420
71511,-18480
71512,-18540
71513,-18599
71514,-18658
71515,-18716
71516,-18774
71517,-18832
71518,-18890
71519,-18947
71520,-19004
71521,-19060
71522,-19116
71523,-19172
71524,-19228
71525,-19283
71526,-19338
71527,-19392
71528,-19446
71529,-19500
71530,-19553
71531,-19606
71532,-19658
71533,-19711
71534,-19763
71535,-19814
71536,-19865
71537,-19916
71538,-19967
71539,-20017
71540,-20066
71541,-20116
71542,-20165
71543,-20213
71544,-20261
71545,-20309
71546,-20357
71547,-20404
71548,-20451
71549,-20497
71550,-20543
71551,-20589
71552,-20634
71553,-20679
71554,-20723
71555,-20767
71556,-20811
71557,-20854
71558,-20897
71559,-20940
71560,-20982
71561,-21024
71562,-21065
71563,-21107
71564,-21147
71565,-21187
71566,-21227
71567,-21267
71568,-21306
71569,-21345
71570,-21383
71571,-21421
71572,-21459
71573,-21496
71574,-21532
71575,-21569
71576,-21605
71577,-21640
71578,-21676
71579,-21710
71580,-21745
71581,-21779
71582,-21812
71583,-21846
71584,-21878
71585,-21911
71586,-21943
71587,-21975
71588,-22006
71589,-22037
71590,-22067
71591,-22097
71592,-22127
71593,-22156
71594,-22184
71595,-22213
71596,-22241
71597,-22268
71598,-22296
71599,-22322
71600,-22349
71601,-22375
71602,-22400
71603,-22425
71604,-22450
71605,-22474
71606,-22498
71607,-22522
71608,-22545
71609,-22567
71610,-22590
71611,-22611
71612,-22633
71613,-22654
71614,-22674
71615,-22695
71616,-22714
71617,-22734
71618,-22753
71619,-22771
71620,-22789
71621,-22807
71622,-22824
71623,-22841
71624,-22858
71625,-22874
71626,-22889
71627,-22904
71628,-22919
71629,-22933
71630,-22947
71631,-22961
71632,-22974
71633,-22987
71634,-22999
71635,-23011
71636,-23022
71637,-23033
71638,-23044
71639,-23054
71640,-23063
71641,-23073
71642,-23082
71643,-23090
71644,-23098
71645,-23106
71646,-23113
71647,-23120
71648,-23126
71649,-23132
71650,-23138
71651,-23143
71652,-23147
71653,-23151
71654,-23155
71655,-23159
71656,-23162
71657,-23164
71658,-23166
71659,-23168
71660,-23169
71661,-23170
71662,-23171
71663,-23171
71664,-23170
71665,-23169
71666,-23168
71667,-23166
71668,-23164
71669,-23162
71670,-23159
71671,-23155
71672,-23151
71673,-23147
71674,-23143
71675,-23138
71676,-23132
71677,-23126
71678,-23120
71679,-23113
71680,-23106
71681,-23098
71682,-23090
71683,-23082
71684,-23073
71685,-23063
71686,-23054
71687,-23044
71688,-23033
71689,-23022
71690,-23011
71691,-22999
71692,-22987
71693,-22974
71694,-22961
71695,-22947
71696,-22933
71697,-22919
71698,-22904
71699,-22889
71700,-22874
71701,-22858
71702,-22841
71703,-22824
71704,-22807
71705,-22789
71706,-22771
71707,-22753
71708,-22734
71709,-22714
71710,-22695
71711,-22674
71712,-22654
71713,-22633
71714,-22611
71715,-22590
71716,-22567
71717,-22545
71718,-22522
71719,-22498
71720,-22474
71721,-22450
71722,-22425
71723,-22400
71724,-22375
71725,-22349
